,attendance,away_team,away_team_errors,away_team_hits,away_team_runs,date,field_type,game_type,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,day_of_week,temperature,wind_speed,wind_direction,sky,total_runs,game_hours_dec,season,home_team_win,home_team_loss,home_team_outcome
468,26443.0,Boston Red Sox,0,8,3,2016-09-25,on turf,Day Game,Tampa Bay Rays,1,7,2,1:10 p.m. Local,Tropicana Field,Sunday,72.0,0.0, in unknown direction,In Dome,5,4.016666666666667,regular season,0,1,Loss
469,28456.0,San Francisco Giants,0,7,3,2016-09-25,on grass,Day Game,San Diego Padres,1,8,4,1:41 p.m. Local,Petco Park,Sunday,81.0,9.0, from Left to Right,Sunny,7,3.0833333333333335,regular season,1,0,Win
470,28924.0,Washington Nationals,0,14,10,2016-09-25,on grass,Day Game,Pittsburgh Pirates,1,7,7,1:37 p.m. Local,PNC Park,Sunday,74.0,2.0, in unknown direction,Cloudy,17,4.016666666666667,regular season,0,1,Loss
471,17048.0,Texas Rangers,0,5,1,2016-09-25,on grass,Day Game,Oakland Athletics,0,13,7,1:07 p.m. Local,Oakland-Alameda County Coliseum,Sunday,81.0,7.0, out to Rightfield,Sunny,8,2.5166666666666666,regular season,1,0,Win
472,35093.0,Philadelphia Phillies,0,3,0,2016-09-25,on grass,Day Game,New York Mets,1,14,17,1:12 p.m. Local,Citi Field,Sunday,66.0,14.0, in from Leftfield,Sunny,17,3.533333333333333,regular season,1,0,Win
473,22092.0,Seattle Mariners,0,6,4,2016-09-25,on grass,Day Game,Minnesota Twins,3,9,3,1:12 p.m. Local,Target Field,Sunday,65.0,15.0, out to Leftfield,Overcast,7,3.05,regular season,0,1,Loss
474,31776.0,Cincinnati Reds,1,8,4,2016-09-25,on grass,Day Game,Milwaukee Brewers,2,7,2,1:11 p.m. Local,Miller Park,Sunday,76.0,10.0, in from Leftfield,Cloudy,6,2.6833333333333336,regular season,0,1,Loss
475,51962.0,Colorado Rockies,1,8,3,2016-09-25,on grass,Day Game,Los Angeles Dodgers,0,12,4,1:11 p.m. Local,Dodger Stadium,Sunday,95.0,4.0, from Left to Right,Sunny,7,3.55,regular season,1,0,Win
476,32958.0,Los Angeles Angels of Anaheim,0,7,1,2016-09-25,on grass,Day Game,Houston Astros,0,9,4,1:11 p.m. Local,Minute Maid Park,Sunday,73.0,0.0, in unknown direction,In Dome,5,2.3833333333333333,regular season,1,0,Win
477,33375.0,Kansas City Royals,0,19,12,2016-09-25,on grass,Day Game,Detroit Tigers,0,17,9,1:10 p.m. Local,Comerica Park,Sunday,71.0,13.0, in from Leftfield,Sunny,21,3.85,regular season,0,1,Loss
478,24118.0,Chicago White Sox,0,6,3,2016-09-25,on grass,Day Game,Cleveland Indians,3,2,0,1:11 p.m. Local,Progressive Field,Sunday,70.0,4.0, out to Rightfield,Sunny,3,2.7666666666666666,regular season,0,1,Loss
479,40859.0,St. Louis Cardinals,0,5,1,2016-09-25,on grass,Night Game,Chicago Cubs,0,8,3,7:08 p.m. Local,Wrigley Field,Sunday,81.0,3.0, out to Leftfield,Unknown,4,3.15,regular season,1,0,Win
480,31229.0,Arizona Diamondbacks,1,4,1,2016-09-25,on grass,Day Game,Baltimore Orioles,1,5,2,1:40 p.m. Local,Oriole Park at Camden Yards,Sunday,67.0,3.0, from Left to Right,Sunny,3,2.716666666666667,regular season,1,0,Win
481,47828.0,New York Yankees,0,3,0,2016-09-24,on turf,Day Game,Toronto Blue Jays,0,6,3,4:09 p.m. Local,Rogers Centre,Saturday,63.0,8.0, out to Leftfield,Sunny,3,2.5666666666666664,regular season,1,0,Win
482,25641.0,Boston Red Sox,0,8,6,2016-09-24,on turf,Night Game,Tampa Bay Rays,0,11,4,6:11 p.m. Local,Tropicana Field,Saturday,72.0,0.0, in unknown direction,In Dome,10,3.1666666666666665,regular season,0,1,Loss
483,31171.0,San Francisco Giants,1,12,9,2016-09-24,on grass,Night Game,San Diego Padres,2,8,6,5:40 p.m. Local,Petco Park,Saturday,78.0,12.0, from Left to Right,Sunny,15,3.716666666666667,regular season,0,1,Loss
484,30137.0,Washington Nationals,0,12,6,2016-09-24,on grass,Night Game,Pittsburgh Pirates,3,8,1,7:07 p.m. Local,PNC Park,Saturday,70.0,4.0, out to Leftfield,Cloudy,7,3.466666666666667,regular season,0,1,Loss
485,16736.0,Texas Rangers,0,9,5,2016-09-24,on grass,Day Game,Oakland Athletics,1,5,0,1:07 p.m. Local,Oakland-Alameda County Coliseum,Saturday,76.0,5.0, out to Rightfield,Sunny,5,2.966666666666667,regular season,0,1,Loss
486,39995.0,Philadelphia Phillies,2,17,10,2016-09-24,on grass,Night Game,New York Mets,0,11,8,7:11 p.m. Local,Citi Field,Saturday,67.0,9.0, in from Leftfield,Sunny,18,3.783333333333333,regular season,0,1,Loss
487,24749.0,Seattle Mariners,0,5,2,2016-09-24,on grass,Night Game,Minnesota Twins,2,3,3,6:11 p.m. Local,Target Field,Saturday,70.0,15.0, in from Rightfield,Overcast,5,2.1,regular season,1,0,Win
488,31398.0,Cincinnati Reds,0,10,6,2016-09-24,on grass,Night Game,Milwaukee Brewers,1,6,1,6:10 p.m. Local,Miller Park,Saturday,67.0,10.0, in from Leftfield,Unknown,7,3.0166666666666666,regular season,0,1,Loss
489,26178.0,Atlanta Braves,0,8,4,2016-09-24,on grass,Night Game,Miami Marlins,0,9,6,7:11 p.m. Local,Marlins Park,Saturday,76.0,0.0, in unknown direction,In Dome,10,3.35,regular season,1,0,Win
490,53299.0,Colorado Rockies,3,6,1,2016-09-24,on grass,Night Game,Los Angeles Dodgers,0,13,14,6:11 p.m. Local,Dodger Stadium,Saturday,80.0,8.0, from Left to Right,Sunny,15,3.066666666666667,regular season,1,0,Win
491,27565.0,Los Angeles Angels of Anaheim,1,12,10,2016-09-24,on grass,Night Game,Houston Astros,2,8,4,6:10 p.m. Local,Minute Maid Park,Saturday,73.0,0.0, in unknown direction,In Dome,14,3.533333333333333,regular season,0,1,Loss
492,31721.0,Kansas City Royals,1,10,7,2016-09-24,on grass,Day Game,Detroit Tigers,1,14,4,1:05 p.m. Local,Comerica Park,Saturday,69.0,10.0, from Left to Right,Cloudy,11,3.8333333333333335,regular season,0,1,Loss
493,32088.0,Chicago White Sox,1,15,8,2016-09-24,on grass,Night Game,Cleveland Indians,3,8,1,7:10 p.m. Local,Progressive Field,Saturday,66.0,18.0, in from Leftfield,Sunny,9,3.466666666666667,regular season,0,1,Loss
494,40785.0,St. Louis Cardinals,0,14,10,2016-09-24,on grass,Day Game,Chicago Cubs,1,8,4,12:05 p.m. Local,Wrigley Field,Saturday,67.0,7.0, in from Rightfield,Overcast,14,3.3166666666666664,regular season,0,1,Loss
495,40610.0,Arizona Diamondbacks,2,7,1,2016-09-24,on grass,Night Game,Baltimore Orioles,0,10,6,7:08 p.m. Local,Oriole Park at Camden Yards,Saturday,70.0,4.0, in from Centerfield,Sunny,7,2.6,regular season,1,0,Win
496,18937.0,Chicago White Sox,2,7,4,2016-09-23,on grass,Night Game,Cleveland Indians,0,13,10,7:10 p.m. Local,Progressive Field,Friday,75.0,16.0, in from Rightfield,Cloudy,14,3.033333333333333,regular season,1,0,Win
497,40791.0,St. Louis Cardinals,0,5,0,2016-09-23,on grass,Day Game,Chicago Cubs,0,9,5,1:22 p.m. Local,Wrigley Field,Friday,71.0,9.0, in from Leftfield,Overcast,5,2.8833333333333333,regular season,1,0,Win
498,37815.0,Arizona Diamondbacks,2,9,2,2016-09-23,on grass,Night Game,Baltimore Orioles,0,9,3,7:08 p.m. Local,Oriole Park at Camden Yards,Friday,81.0,3.0, from Right to Left,Sunny,5,4.0,regular season,1,0,Win
499,13355.0,New York Yankees,0,8,0,2016-09-22,on turf,Night Game,Tampa Bay Rays,1,7,2,7:10 p.m. Local,Tropicana Field,Thursday,72.0,0.0, in unknown direction,In Dome,2,2.6166666666666667,regular season,1,0,Win
500,25789.0,San Francisco Giants,1,6,2,2016-09-22,on grass,Night Game,San Diego Padres,0,6,1,7:11 p.m. Local,Petco Park,Thursday,62.0,9.0, from Left to Right,Cloudy,3,2.9166666666666665,regular season,0,1,Loss
501,35759.0,Philadelphia Phillies,1,9,8,2016-09-22,on grass,Night Game,New York Mets,0,11,9,7:11 p.m. Local,Citi Field,Thursday,79.0,8.0, from Right to Left,Sunny,17,4.383333333333334,regular season,1,0,Win
502,21599.0,Detroit Tigers,0,6,4,2016-09-22,on grass,Night Game,Minnesota Twins,2,4,2,7:11 p.m. Local,Target Field,Thursday,64.0,11.0, from Left to Right,Overcast,6,3.1666666666666665,regular season,0,1,Loss
503,18374.0,Detroit Tigers,1,9,9,2016-09-22,on grass,Day Game,Minnesota Twins,1,5,2,1:10 p.m. Local,Target Field,Thursday,66.0,8.0, in from Leftfield,Cloudy,11,3.15,regular season,0,1,Loss
504,24582.0,Pittsburgh Pirates,0,5,1,2016-09-22,on grass,Night Game,Milwaukee Brewers,0,4,3,7:11 p.m. Local,Miller Park,Thursday,76.0,0.0, in unknown direction,In Dome,4,2.65,regular season,1,0,Win
505,22086.0,Atlanta Braves,1,7,6,2016-09-22,on grass,Night Game,Miami Marlins,0,6,3,7:12 p.m. Local,Marlins Park,Thursday,77.0,0.0, in unknown direction,In Dome,9,2.7666666666666666,regular season,0,1,Loss
506,48344.0,Colorado Rockies,0,7,4,2016-09-22,on grass,Night Game,Los Angeles Dodgers,1,9,7,7:10 p.m. Local,Dodger Stadium,Thursday,70.0,4.0, out to Leftfield,Sunny,11,2.9333333333333336,regular season,1,0,Win
507,20022.0,Los Angeles Angels of Anaheim,1,5,2,2016-09-22,on grass,Night Game,Houston Astros,1,8,0,7:12 p.m. Local,Minute Maid Park,Thursday,73.0,0.0, in unknown direction,In Dome,2,2.6833333333333336,regular season,0,1,Loss
508,15253.0,Kansas City Royals,0,6,2,2016-09-22,on grass,Night Game,Cleveland Indians,1,5,5,7:11 p.m. Local,Progressive Field,Thursday,78.0,5.0, from Right to Left,Unknown,7,2.6666666666666665,regular season,1,0,Win
509,26788.0,Boston Red Sox,0,9,5,2016-09-22,on grass,Night Game,Baltimore Orioles,1,6,3,7:08 p.m. Local,Oriole Park at Camden Yards,Thursday,81.0,3.0, in from Rightfield,Sunny,8,3.3166666666666664,regular season,0,1,Loss
510,35609.0,Los Angeles Angels of Anaheim,0,8,5,2016-09-21,on grass,Night Game,Texas Rangers,2,8,4,7:08 p.m. Local,Globe Life Park in Arlington,Wednesday,90.0,4.0, in from Centerfield,Cloudy,9,2.7666666666666666,regular season,0,1,Loss
511,12192.0,New York Yankees,0,17,11,2016-09-21,on turf,Night Game,Tampa Bay Rays,0,8,5,7:11 p.m. Local,Tropicana Field,Wednesday,72.0,0.0, in unknown direction,In Dome,16,3.1,regular season,0,1,Loss
512,39595.0,Toronto Blue Jays,2,6,1,2016-09-21,on grass,Day Game,Seattle Mariners,0,6,2,12:41 p.m. Local,Safeco Field,Wednesday,61.0,2.0, in from Rightfield,Cloudy,3,4.383333333333334,regular season,1,0,Win
513,22110.0,Arizona Diamondbacks,0,5,3,2016-09-21,on grass,Night Game,San Diego Padres,0,4,2,6:11 p.m. Local,Petco Park,Wednesday,67.0,9.0, from Left to Right,Unknown,5,2.8333333333333335,regular season,0,1,Loss
514,21703.0,Chicago White Sox,0,7,3,2016-09-21,on grass,Night Game,Philadelphia Phillies,1,10,8,7:07 p.m. Local,Citizens Bank Park,Wednesday,78.0,6.0, out to Centerfield,Unknown,11,2.716666666666667,regular season,1,0,Win
515,11197.0,Houston Astros,1,9,6,2016-09-21,on grass,Day Game,Oakland Athletics,0,7,5,12:37 p.m. Local,Oakland-Alameda County Coliseum,Wednesday,62.0,13.0, out to Rightfield,Cloudy,11,3.216666666666667,regular season,0,1,Loss
516,32187.0,Atlanta Braves,0,9,4,2016-09-21,on grass,Night Game,New York Mets,2,7,3,7:10 p.m. Local,Citi Field,Wednesday,80.0,7.0, in from Centerfield,Unknown,7,3.283333333333333,regular season,0,1,Loss
517,25482.0,Pittsburgh Pirates,0,9,4,2016-09-21,on grass,Night Game,Milwaukee Brewers,1,7,1,7:10 p.m. Local,Miller Park,Wednesday,75.0,0.0, in unknown direction,In Dome,5,2.85,regular season,0,1,Loss
518,17836.0,Washington Nationals,0,8,8,2016-09-21,on grass,Night Game,Miami Marlins,3,4,3,7:12 p.m. Local,Marlins Park,Wednesday,77.0,0.0, in unknown direction,In Dome,11,3.1666666666666665,regular season,0,1,Loss
519,45983.0,San Francisco Giants,1,7,3,2016-09-21,on grass,Night Game,Los Angeles Dodgers,1,12,9,7:10 p.m. Local,Dodger Stadium,Wednesday,73.0,3.0, out to Rightfield,Sunny,12,3.05,regular season,1,0,Win
520,26099.0,St. Louis Cardinals,2,8,1,2016-09-21,on grass,Day Game,Colorado Rockies,0,12,11,1:13 p.m. Local,Coors Field,Wednesday,80.0,5.0, out to Leftfield,Unknown,12,2.716666666666667,regular season,1,0,Win
521,13888.0,Kansas City Royals,0,7,3,2016-09-21,on grass,Night Game,Cleveland Indians,0,13,4,7:11 p.m. Local,Progressive Field,Wednesday,75.0,12.0, in from Rightfield,Sunny,7,3.3333333333333335,regular season,1,0,Win
522,40434.0,Cincinnati Reds,1,6,2,2016-09-21,on grass,Night Game,Chicago Cubs,1,15,9,7:06 p.m. Local,Wrigley Field,Wednesday,69.0,3.0, in from Leftfield,Unknown,11,3.2,regular season,1,0,Win
523,20865.0,Boston Red Sox,0,6,5,2016-09-21,on grass,Night Game,Baltimore Orioles,3,4,1,7:10 p.m. Local,Oriole Park at Camden Yards,Wednesday,79.0,4.0, in from Rightfield,Unknown,6,2.9166666666666665,regular season,0,1,Loss
524,26520.0,Los Angeles Angels of Anaheim,0,8,4,2016-09-20,on grass,Night Game,Texas Rangers,1,12,5,7:08 p.m. Local,Globe Life Park in Arlington,Tuesday,94.0,10.0, in from Centerfield,Cloudy,9,3.3666666666666667,regular season,1,0,Win
525,12732.0,New York Yankees,1,10,5,2016-09-20,on turf,Night Game,Tampa Bay Rays,0,5,3,7:11 p.m. Local,Tropicana Field,Tuesday,72.0,0.0, in unknown direction,In Dome,8,2.8166666666666664,regular season,0,1,Loss
526,33573.0,Toronto Blue Jays,0,14,10,2016-09-20,on grass,Night Game,Seattle Mariners,1,7,2,7:10 p.m. Local,Safeco Field,Tuesday,61.0,3.0, in from Centerfield,Sunny,12,3.55,regular season,0,1,Loss
527,34319.0,Arizona Diamondbacks,0,4,2,2016-09-20,on grass,Night Game,San Diego Padres,1,4,5,8:20 p.m. Local,Petco Park,Tuesday,64.0,8.0, from Left to Right,Drizzle,7,2.95,regular season,1,0,Win
528,16096.0,Chicago White Sox,1,10,6,2016-09-20,on grass,Night Game,Philadelphia Phillies,0,12,7,7:07 p.m. Local,Citizens Bank Park,Tuesday,78.0,4.0, out to Leftfield,Cloudy,13,3.3333333333333335,regular season,1,0,Win
529,12139.0,Houston Astros,0,8,2,2016-09-20,on grass,Night Game,Oakland Athletics,0,3,1,7:07 p.m. Local,Oakland-Alameda County Coliseum,Tuesday,61.0,9.0, out to Rightfield,Cloudy,3,3.0166666666666666,regular season,0,1,Loss
530,30761.0,Atlanta Braves,0,10,5,2016-09-20,on grass,Night Game,New York Mets,0,9,4,7:11 p.m. Local,Citi Field,Tuesday,77.0,9.0, out to Leftfield,Unknown,9,3.466666666666667,regular season,0,1,Loss
531,23395.0,Detroit Tigers,0,11,8,2016-09-20,on grass,Night Game,Minnesota Twins,0,3,1,7:12 p.m. Local,Target Field,Tuesday,73.0,7.0, in from Centerfield,Cloudy,9,2.7666666666666666,regular season,0,1,Loss
532,20829.0,Pittsburgh Pirates,2,13,6,2016-09-20,on grass,Night Game,Milwaukee Brewers,0,7,3,7:11 p.m. Local,Miller Park,Tuesday,76.0,10.0, in from Centerfield,Cloudy,9,3.1333333333333333,regular season,0,1,Loss
533,17961.0,Washington Nationals,0,4,0,2016-09-20,on grass,Night Game,Miami Marlins,0,3,1,7:10 p.m. Local,Marlins Park,Tuesday,77.0,0.0, in unknown direction,In Dome,1,2.183333333333333,regular season,1,0,Win
534,53621.0,San Francisco Giants,1,11,2,2016-09-20,on grass,Night Game,Los Angeles Dodgers,0,9,0,7:10 p.m. Local,Dodger Stadium,Tuesday,77.0,6.0, out to Rightfield,Cloudy,2,3.6,regular season,0,1,Loss
535,28665.0,St. Louis Cardinals,0,14,10,2016-09-20,on grass,Night Game,Colorado Rockies,1,12,5,6:41 p.m. Local,Coors Field,Tuesday,82.0,6.0, out to Rightfield,Unknown,15,3.35,regular season,0,1,Loss
536,13623.0,Kansas City Royals,1,6,1,2016-09-20,on grass,Night Game,Cleveland Indians,1,5,2,7:10 p.m. Local,Progressive Field,Tuesday,75.0,4.0, in from Rightfield,Sunny,3,2.75,regular season,1,0,Win
537,40586.0,Cincinnati Reds,0,7,1,2016-09-20,on grass,Night Game,Chicago Cubs,1,11,6,7:06 p.m. Local,Wrigley Field,Tuesday,73.0,5.0, in from Centerfield,Sunny,7,2.966666666666667,regular season,1,0,Win
538,20387.0,Boston Red Sox,0,11,5,2016-09-20,on grass,Night Game,Baltimore Orioles,0,6,2,7:08 p.m. Local,Oriole Park at Camden Yards,Tuesday,77.0,6.0, in from Centerfield,Unknown,7,3.2333333333333334,regular season,0,1,Loss
539,29068.0,Los Angeles Angels of Anaheim,0,5,2,2016-09-19,on grass,Night Game,Texas Rangers,1,12,3,7:09 p.m. Local,Globe Life Park in Arlington,Monday,95.0,6.0, from Right to Left,Cloudy,5,3.0,regular season,1,0,Win
540,34809.0,Toronto Blue Jays,0,8,3,2016-09-19,on grass,Night Game,Seattle Mariners,0,3,2,7:10 p.m. Local,Safeco Field,Monday,64.0,1.0, in unknown direction,Unknown,5,3.05,regular season,0,1,Loss
541,20250.0,Arizona Diamondbacks,1,7,2,2016-09-19,on grass,Night Game,San Diego Padres,0,8,3,7:10 p.m. Local,Petco Park,Monday,73.0,6.0, in unknown direction,Cloudy,5,2.7666666666666666,regular season,1,0,Win
542,10072.0,Houston Astros,0,7,4,2016-09-19,on grass,Night Game,Oakland Athletics,0,3,2,7:06 p.m. Local,Oakland-Alameda County Coliseum,Monday,73.0,13.0, out to Rightfield,Sunny,6,2.6833333333333336,regular season,0,1,Loss
543,29665.0,Atlanta Braves,0,13,7,2016-09-19,on grass,Night Game,New York Mets,0,8,3,7:10 p.m. Local,Citi Field,Monday,73.0,3.0, out to Leftfield,Unknown,10,3.183333333333333,regular season,0,1,Loss
544,17214.0,Washington Nationals,2,9,3,2016-09-19,on grass,Night Game,Miami Marlins,1,7,4,7:11 p.m. Local,Marlins Park,Monday,80.0,0.0, in unknown direction,In Dome,7,2.8333333333333335,regular season,1,0,Win
545,43435.0,San Francisco Giants,0,3,1,2016-09-19,on grass,Night Game,Los Angeles Dodgers,1,6,2,7:10 p.m. Local,Dodger Stadium,Monday,77.0,2.0, out to Leftfield,Unknown,3,2.966666666666667,regular season,1,0,Win
546,31502.0,Chicago White Sox,1,9,3,2016-09-19,on grass,Day Game,Kansas City Royals,0,12,8,1:17 p.m. Local,Kauffman Stadium,Monday,88.0,11.0, from Right to Left,Sunny,11,2.5833333333333335,regular season,1,0,Win
547,26783.0,St. Louis Cardinals,0,11,5,2016-09-19,on grass,Night Game,Colorado Rockies,1,8,3,6:41 p.m. Local,Coors Field,Monday,88.0,3.0, out to Leftfield,Sunny,8,3.0166666666666666,regular season,0,1,Loss
548,39251.0,Cincinnati Reds,0,6,2,2016-09-19,on grass,Night Game,Chicago Cubs,1,9,5,7:06 p.m. Local,Wrigley Field,Monday,84.0,7.0, out to Centerfield,Overcast,7,2.7,regular season,1,0,Win
549,18456.0,Boston Red Sox,0,9,5,2016-09-19,on grass,Night Game,Baltimore Orioles,1,4,2,7:07 p.m. Local,Oriole Park at Camden Yards,Monday,72.0,2.0, out to Leftfield,Cloudy,7,2.55,regular season,0,1,Loss
550,41324.0,St. Louis Cardinals,2,9,3,2016-09-18,on grass,Day Game,San Francisco Giants,0,5,0,1:07 p.m. Local,AT&T Park,Sunday,82.0,6.0, out to Centerfield,Sunny,3,2.8166666666666664,regular season,0,1,Loss
551,25383.0,Houston Astros,0,5,3,2016-09-18,on grass,Day Game,Seattle Mariners,0,12,7,1:10 p.m. Local,Safeco Field,Sunday,63.0,1.0, in unknown direction,Cloudy,10,2.55,regular season,1,0,Win
552,20059.0,Miami Marlins,0,8,5,2016-09-18,on grass,Day Game,Philadelphia Phillies,2,8,4,1:37 p.m. Local,Citizens Bank Park,Sunday,84.0,8.0, out to Rightfield,Unknown,9,3.2666666666666666,regular season,0,1,Loss
553,28926.0,Minnesota Twins,1,8,2,2016-09-18,on grass,Day Game,New York Mets,0,7,3,1:12 p.m. Local,Citi Field,Sunday,82.0,12.0, out to Centerfield,Unknown,5,2.966666666666667,regular season,1,0,Win
554,34982.0,Chicago White Sox,1,11,3,2016-09-18,on grass,Day Game,Kansas City Royals,0,12,10,1:17 p.m. Local,Kauffman Stadium,Sunday,81.0,10.0, from Right to Left,Sunny,13,3.066666666666667,regular season,1,0,Win
555,25811.0,San Diego Padres,0,6,3,2016-09-18,on grass,Day Game,Colorado Rockies,1,10,6,2:10 p.m. Local,Coors Field,Sunday,85.0,4.0, from Right to Left,Sunny,9,3.3333333333333335,regular season,1,0,Win
556,21382.0,Detroit Tigers,2,11,9,2016-09-18,on grass,Day Game,Cleveland Indians,0,7,5,1:11 p.m. Local,Progressive Field,Sunday,75.0,4.0, in from Leftfield,Cloudy,14,3.6333333333333333,regular season,0,1,Loss
557,19597.0,Pittsburgh Pirates,1,7,4,2016-09-18,on grass,Day Game,Cincinnati Reds,2,14,7,1:10 p.m. Local,Great American Ball Park,Sunday,79.0,5.0, in unknown direction,Cloudy,11,2.8666666666666667,regular season,1,0,Win
558,41286.0,Milwaukee Brewers,0,7,3,2016-09-18,on grass,Day Game,Chicago Cubs,0,9,1,1:20 p.m. Local,Wrigley Field,Sunday,69.0,11.0, out to Leftfield,Cloudy,4,2.6166666666666667,regular season,0,1,Loss
559,37306.0,New York Yankees,1,11,4,2016-09-18,on grass,Night Game,Boston Red Sox,0,10,5,8:11 p.m. Local,Fenway Park,Sunday,78.0,8.0, out to Centerfield,Unknown,9,3.5166666666666666,regular season,1,0,Win
560,28427.0,Tampa Bay Rays,1,6,1,2016-09-18,on grass,Day Game,Baltimore Orioles,0,8,2,1:38 p.m. Local,Oriole Park at Camden Yards,Sunday,83.0,7.0, out to Centerfield,Unknown,3,3.0166666666666666,regular season,1,0,Win
561,37296.0,Washington Nationals,0,7,2,2016-09-18,on grass,Day Game,Atlanta Braves,0,12,6,1:36 p.m. Local,Turner Field,Sunday,75.0,5.0, from Right to Left,Overcast,8,2.6,regular season,1,0,Win
562,26159.0,Los Angeles Dodgers,1,10,9,2016-09-18,on grass,Day Game,Arizona Diamondbacks,0,16,10,1:10 p.m. Local,Chase Field,Sunday,73.0,0.0, in unknown direction,In Dome,19,4.483333333333333,regular season,1,0,Win
563,36270.0,Toronto Blue Jays,1,4,0,2016-09-18,on grass,Day Game,Los Angeles Angels of Anaheim,0,10,4,12:37 p.m. Local,Angel Stadium of Anaheim,Sunday,84.0,6.0, from Right to Left,Sunny,4,3.4166666666666665,regular season,1,0,Win
564,39691.0,Oakland Athletics,0,12,11,2016-09-17,on grass,Night Game,Texas Rangers,0,6,2,7:07 p.m. Local,Globe Life Park in Arlington,Saturday,92.0,6.0, from Left to Right,Sunny,13,2.8666666666666667,regular season,0,1,Loss
565,41403.0,St. Louis Cardinals,1,7,3,2016-09-17,on grass,Night Game,San Francisco Giants,1,9,2,6:05 p.m. Local,AT&T Park,Saturday,65.0,10.0, out to Rightfield,Sunny,5,2.8833333333333333,regular season,0,1,Loss
566,32304.0,Houston Astros,0,5,2,2016-09-17,on grass,Night Game,Seattle Mariners,0,7,1,6:10 p.m. Local,Safeco Field,Saturday,65.0,3.0, out to Centerfield,Overcast,3,2.55,regular season,0,1,Loss
567,24597.0,Miami Marlins,0,3,0,2016-09-17,on grass,Night Game,Philadelphia Phillies,0,11,8,7:07 p.m. Local,Citizens Bank Park,Saturday,79.0,7.0, out to Centerfield,Unknown,8,2.7,regular season,1,0,Win
568,36941.0,Minnesota Twins,0,8,2,2016-09-17,on grass,Night Game,New York Mets,0,10,3,7:11 p.m. Local,Citi Field,Saturday,73.0,13.0, out to Leftfield,Cloudy,5,4.25,regular season,1,0,Win
569,34805.0,Chicago White Sox,0,8,2,2016-09-17,on grass,Night Game,Kansas City Royals,0,7,3,6:15 p.m. Local,Kauffman Stadium,Saturday,81.0,6.0, from Left to Right,Sunny,5,2.6,regular season,1,0,Win
